CK-238853,A1051 - LAPEL,A1051 Lapel,CHECKOUT-COMPLETED,01/20/23 8:23 AM,01/20/23 11:23 AM
CK-240806,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,03/21/23 9:2 AM,03/21/23 5:58 PM
CK-240806,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,03/21/23 9:2 AM,03/21/23 5:58 PM
CK-240805,MAC Media Cart 06,MAC Media Cart,CHECKOUT-COMPLETED,03/14/23 10:25 AM,03/14/23 1:25 PM
CK-240805,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,03/14/23 10:25 AM,03/14/23 1:25 PM
CK-240804,MAC Media Cart 06,MAC Media Cart,CHECKOUT-COMPLETED,03/07/23 9:1 AM,03/07/23 1:4 PM
CK-240804,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,03/07/23 9:1 AM,03/07/23 1:4 PM
CK-240803,MAC Media Cart 06,MAC Media Cart,CHECKOUT-COMPLETED,02/28/23 9:6 AM,02/28/23 5:9 PM
CK-240803,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,02/28/23 9:6 AM,02/28/23 5:9 PM
CK-240801,MAC Media Cart 06,MAC Media Cart,CHECKOUT-COMPLETED,02/14/23 9:43 AM,02/14/23 2:5 PM
CK-240801,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,02/14/23 9:43 AM,02/14/23 2:5 PM
CK-240800,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,02/07/23 9:0 AM,02/07/23 1:7 PM
CK-240800,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,02/07/23 9:0 AM,02/07/23 1:7 PM
CK-240799,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,01/31/23 8:56 AM,01/31/23 1:36 PM
CK-240799,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,01/31/23 8:56 AM,01/31/23 1:36 PM
CK-240798,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,01/24/23 8:57 AM,01/24/23 1:25 PM
CK-240798,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,01/24/23 8:57 AM,01/24/23 1:25 PM
CK-240793,MAC Media Cart 06,MAC Media Cart,CHECKOUT-COMPLETED,01/10/23 10:15 AM,01/10/23 1:5 PM
CK-240793,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,01/10/23 10:15 AM,01/10/23 1:5 PM
CK-240812,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,01/05/23 8:57 AM,01/05/23 12:1 PM
CK-240812,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,01/05/23 8:57 AM,01/05/23 12:1 PM
CK-240825,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,04/06/23 8:51 AM,04/06/23 12:23 PM
CK-240825,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,04/06/23 8:51 AM,04/06/23 12:23 PM
CK-240824,MAC Media Cart 06,MAC Media Cart,CHECKOUT-COMPLETED,03/30/23 9:1 AM,03/30/23 12:38 PM
CK-240824,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,03/30/23 9:1 AM,03/30/23 12:38 PM
CK-240823,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,03/23/23 9:8 AM,03/23/23 2:40 PM
CK-240823,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,03/23/23 9:8 AM,03/23/23 2:40 PM
CK-240822,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,03/16/23 9:3 AM,03/16/23 11:55 AM
CK-240822,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,03/16/23 9:3 AM,03/16/23 11:55 AM
CK-240821,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,03/09/23 8:59 AM,03/09/23 12:14 PM
CK-240821,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,03/09/23 8:59 AM,03/09/23 12:14 PM
CK-240820,MAC Media Cart 06,MAC Media Cart,CHECKOUT-COMPLETED,03/02/23 9:26 AM,03/02/23 2:3 PM
CK-240820,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,03/02/23 9:26 AM,03/02/23 2:3 PM
CK-240818,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,02/16/23 9:1 AM,02/16/23 1:13 PM
CK-240818,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,02/16/23 9:1 AM,02/16/23 1:13 PM
CK-240817,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,02/09/23 9:2 AM,02/09/23 12:17 PM
CK-240817,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,02/09/23 9:2 AM,02/09/23 12:17 PM
CK-240816,MAC Media Cart 06,MAC Media Cart,CHECKOUT-COMPLETED,02/02/23 8:56 AM,02/02/23 2:37 PM
CK-240816,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,02/02/23 8:56 AM,02/02/23 2:37 PM
CK-240813,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,01/12/23 8:54 AM,01/12/23 12:25 PM
CK-240813,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,01/12/23 8:54 AM,01/12/23 12:25 PM
CK-240827,MAC Media Cart 06,MAC Media Cart,CHECKOUT-COMPLETED,01/06/23 9:3 AM,01/06/23 6:9 PM
CK-240827,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,01/06/23 9:3 AM,01/06/23 6:9 PM
CK-240839,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,03/31/23 8:59 AM,03/31/23 2:50 PM
CK-240839,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,03/31/23 8:59 AM,03/31/23 2:50 PM
CK-240838,MAC Media Cart 06,MAC Media Cart,CHECKOUT-COMPLETED,03/24/23 5:9 PM,03/27/23 8:59 AM
CK-240838,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,03/24/23 5:9 PM,03/27/23 8:59 AM
CK-240833,MAC Media Cart 06,MAC Media Cart,CHECKOUT-COMPLETED,02/17/23 9:5 AM,02/17/23 1:39 PM
CK-240833,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,02/17/23 9:5 AM,02/17/23 1:39 PM
CK-240828,MAC Media Cart 07,MAC Media Cart,CHECKOUT-COMPLETED,01/13/23 9:30 AM,01/13/23 1:14 PM
CK-240828,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,01/13/23 9:30 AM,01/13/23 1:14 PM
CK-240907,XA35-02,Canon XA35,CHECKOUT-COMPLETED,01/09/23 10:11 AM,01/09/23 5:0 PM
CK-240907,HDMI - 15 feet (4.5m),HDMI - 15 feet (4.5m),CHECKOUT-COMPLETED,01/09/23 10:11 AM,01/09/23 5:0 PM
CK-240907,HDMI to Mini HDMI - 10 feet (3.3m),HDMI to Mini HDMI - 10 feet (3.3m),CHECKOUT-COMPLETED,01/09/23 10:11 AM,01/09/23 5:0 PM
CK-240907,K&M 210/9 Tall Mic Stand,Mic Stand - Production,CHECKOUT-COMPLETED,01/09/23 10:11 AM,01/09/23 5:0 PM
CK-240907,Tripod  044,Production Tripods,CHECKOUT-COMPLETED,01/09/23 10:11 AM,01/09/23 5:0 PM
CK-240907,HDMI - 10 feet (3.3m),HDMI - 10 feet (3.3m),CHECKOUT-COMPLETED,01/09/23 10:11 AM,01/09/23 5:0 PM
CK-240907,HDMI Coupler,HDMI Coupler,CHECKOUT-COMPLETED,01/09/23 10:11 AM,01/09/23 5:0 PM
CK-240907,Cam Link 4K 12,Cam Link 4K - HDMI to USB Dongle,CHECKOUT-COMPLETED,01/09/23 10:11 AM,01/09/23 5:0 PM
CK-240907,AVX-09,AVX - Wireless Lavalier Kit,CHECKOUT-COMPLETED,01/09/23 10:11 AM,01/09/23 5:0 PM
CK-240907,AVX-WHM-02,AVX - Wireless Handheld,CHECKOUT-COMPLETED,01/09/23 10:11 AM,01/09/23 5:0 PM
CK-241005,AN1000-02,Portable PA - AN1000 - 50 Watt (Headset & HandHeld Mic),CHECKOUT-COMPLETED,01/06/23 2:13 PM,01/09/23 9:56 AM
CK-241013,XA35-01,Canon XA35,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,XA35-02,Canon XA35,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,TV Cart 008,"75"" TV Cart",CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,TV Cart 009,"75"" TV Cart",CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 1:31 PM
CK-241013,Tripod  043,Production Tripods,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,Tripod  044,Production Tripods,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,"65"" - 0DRAHCZT800884Y","GatorCase - 65"" TVs",CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,"65"" - 0DRAHCZT800886E","GatorCase - 65"" TVs",CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,Laptop 019,Production Laptop,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,100ft Extension Cord,100 ft Extension Cords (30m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,100ft Extension Cord,100 ft Extension Cords (30m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,Power Bar,Power Bar,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,Power Bar,Power Bar,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,Power Bar,Power Bar,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,Power Bar,Power Bar,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,Power Bar,Power Bar,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,Power Bar,Power Bar,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,Power Bar,Power Bar,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,Power Bar,Power Bar,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,50ft Extension Cord,50 ft Extension Cords (15m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,50ft Extension Cord,50 ft Extension Cords (15m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI - 15 feet (4.5m),HDMI - 15 feet (4.5m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI - 15 feet (4.5m),HDMI - 15 feet (4.5m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI - 15 feet (4.5m),HDMI - 15 feet (4.5m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI - 15 feet (4.5m),HDMI - 15 feet (4.5m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI to Mini HDMI - 10 feet (3.3m),HDMI to Mini HDMI - 10 feet (3.3m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI to Mini HDMI - 10 feet (3.3m),HDMI to Mini HDMI - 10 feet (3.3m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,XLR to XLR Mic Cable,XLR to XLR Cable,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,XLR to XLR Mic Cable,XLR to XLR Cable,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,XLR to XLR Mic Cable,XLR to XLR Cable,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,XLR to XLR Mic Cable,XLR to XLR Cable,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,XLR to XLR Mic Cable,XLR to XLR Cable,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,XLR to XLR Mic Cable,XLR to XLR Cable,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,XLR to XLR Mic Cable,XLR to XLR Cable,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,XLR to XLR Mic Cable,XLR to XLR Cable,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI Splitter 07 - Four Port,HDMI Splitter - FOUR Port,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI Splitter 06 - Four Port,HDMI Splitter - FOUR Port,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI - 100ft,Production HDMI,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI - 100ft,Production HDMI,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI - 25 feet (7.6m),HDMI - 25 feet (7.6m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI - 25 feet (7.6m),HDMI - 25 feet (7.6m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI - 25 feet (7.6m),HDMI - 25 feet (7.6m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI - 25 feet (7.6m),HDMI - 25 feet (7.6m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,CVG18,CVG18 Gooseneck Mics,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,EPM 6,EPM Mixers,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,AVX-WHM-02,AVX - Wireless Handheld,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,AVX-WHM-03,AVX - Wireless Handheld,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,AVX-02,AVX - Wireless Lavalier Kit,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,AVX-04,AVX - Wireless Lavalier Kit,CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241013,HDMI - 50 feet (15.2m),HDMI - 50 feet (15.2m),CHECKOUT-COMPLETED,01/19/23 11:35 AM,01/23/23 2:17 PM
CK-241031,D1060 Handheld Mic,Handheld Mic - D1060,CHECKOUT-COMPLETED,01/02/23 9:46 AM,01/02/23 12:30 PM
CK-241044,Podium Kit 01,Windows Podium Kit,CHECKOUT-COMPLETED,01/17/23 11:13 AM,01/17/23 3:4 PM
CK-241050,USB Remote 004,USB Remote (NO LASER pointer),CHECKOUT-COMPLETED,01/03/23 11:7 AM,01/04/23 4:21 PM
CK-241051,Z6ii-006,Nikon Z 6ii & Z 50mm Lens,CHECKOUT-COMPLETED,01/03/23 11:24 AM,01/03/23 5:19 PM
CK-241177,USB Mouse,USB Mouse,CHECKOUT-COMPLETED,01/03/23 12:26 PM,01/03/23 1:21 PM
CK-241177,MPS-L1003-M0047,OLD Windows Laptops,CHECKOUT-COMPLETED,01/03/23 12:26 PM,01/03/23 1:21 PM
CK-241177,DELL65w-15,Power Supply - Windows Laptop,CHECKOUT-COMPLETED,01/03/23 12:26 PM,01/03/23 1:21 PM
CK-241206,MFT1235-03,MFT - 12-35mm Zoom Lens,CHECKOUT-COMPLETED,01/10/23 12:7 PM,01/11/23 3:3 PM
CK-241206,BMPCC4K-02,BMPCC4K & 17mm Lens - BlackMagic Pocket Cinema Camera 4K,CHECKOUT-COMPLETED,01/10/23 12:7 PM,01/11/23 3:3 PM
CK-241206,MFT35100-04,MFT - 35-100mm Zoom Lens,CHECKOUT-COMPLETED,01/10/23 12:7 PM,01/11/23 3:3 PM
CK-241307,Tripod  006,Video Tripods (# 01 to 44),CHECKOUT-COMPLETED,01/04/23 11:15 AM,01/06/23 10:37 AM
CK-241307,HFG50-21,HFG50 - 4K,CHECKOUT-COMPLETED,01/04/23 11:15 AM,01/06/23 10:37 AM
CK-241317,OM5-05,OM5 - DJI Smartphone Gimbal,CHECKOUT-COMPLETED,01/04/23 1:41 PM,01/05/23 2:50 PM
CK-241317,OM5-01,OM5 - DJI Smartphone Gimbal,CHECKOUT-COMPLETED,01/04/23 1:41 PM,01/05/23 2:50 PM
CK-241317,OM5-04,OM5 - DJI Smartphone Gimbal,CHECKOUT-COMPLETED,01/04/23 1:41 PM,01/05/23 2:50 PM
CK-241317,OM5-03,OM5 - DJI Smartphone Gimbal,CHECKOUT-COMPLETED,01/04/23 1:41 PM,01/05/23 2:50 PM
CK-241317,OM5-06,OM5 - DJI Smartphone Gimbal,CHECKOUT-COMPLETED,01/04/23 1:41 PM,01/05/23 2:50 PM
CK-241323,LED 004,CROMA - Compact LED Light,CHECKOUT-COMPLETED,01/05/23 12:9 PM,01/10/23 11:15 AM
CK-241323,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,01/05/23 12:9 PM,01/10/23 6:23 PM
CK-241323,FTZ-02,Nikon FTZ Lens Adapter,CHECKOUT-COMPLETED,01/05/23 12:9 PM,01/10/23 6:23 PM
CK-241323,Lens 0055,# 0054-0058 Tele-Zoom - 28 to 300mm FX,CHECKOUT-COMPLETED,01/05/23 12:9 PM,01/10/23 11:15 AM
CK-241323,Z6ii-006,Nikon Z 6ii & Z 50mm Lens,CHECKOUT-COMPLETED,01/05/23 12:9 PM,01/10/23 11:15 AM
CK-241323,Tripod  051,Photo Tripods (# 45 to 76),CHECKOUT-COMPLETED,01/05/23 12:9 PM,01/10/23 6:23 PM
CK-240859,"Lightning to 1/8"" ","Lightning to 1/8"" DONGLE (3.5mm AUX)",CHECKOUT-COMPLETED,01/04/23 7:59 AM,01/09/23 8:6 AM
CK-240859,USB-C Multiport Adapter,USB-C Multiport Adapter,CHECKOUT-COMPLETED,01/04/23 7:59 AM,01/09/23 8:5 AM
CK-241337,IIL iPad 35,IIL iPads (Institute of Indigenous Learning),CHECKOUT-COMPLETED,01/04/23 10:16 AM,04/20/23 1:7 PM
CK-241343,HDMI - 10 feet (3.3m),HDMI - 10 feet (3.3m),CHECKOUT-COMPLETED,01/05/23 2:7 PM,01/09/23 10:36 AM
CK-241343,HDMI to VGA Adapter,HDMI to VGA Adapter,CHECKOUT-COMPLETED,01/05/23 2:7 PM,01/09/23 10:36 AM
CK-241375,USB Mouse,USB Mouse,CHECKOUT-COMPLETED,01/04/23 11:47 AM,01/04/23 2:16 PM
CK-241375,MPS-L1003-M0043,OLD Windows Laptops,CHECKOUT-COMPLETED,01/04/23 11:47 AM,01/04/23 2:16 PM
CK-241375,DELL65w-15,Power Supply - Windows Laptop,CHECKOUT-COMPLETED,01/04/23 11:47 AM,01/04/23 2:16 PM
CK-241379,VGA Cable - 6 feet,VGA Cable - 6 feet,CHECKOUT-COMPLETED,01/04/23 12:3 PM,01/04/23 12:4 PM
CK-241382,VGA Cable - 6 feet,VGA Cable - 6 feet,CHECKOUT-COMPLETED,01/04/23 12:13 PM,01/04/23 3:19 PM
CK-241382,HDMI to VGA Adapter,HDMI to VGA Adapter,CHECKOUT-COMPLETED,01/04/23 12:13 PM,01/04/23 3:19 PM
CK-241381,USB Mouse,USB Mouse,CHECKOUT-COMPLETED,01/04/23 12:37 PM,01/04/23 3:56 PM
CK-241381,MPS-L1003-M0044,OLD Windows Laptops,CHECKOUT-COMPLETED,01/04/23 12:37 PM,01/04/23 3:56 PM
CK-241381,DELL65w-12,Power Supply - Windows Laptop,CHECKOUT-COMPLETED,01/04/23 12:37 PM,01/04/23 3:56 PM
CK-241381,HS-03,USB Headset,CHECKOUT-COMPLETED,01/04/23 12:37 PM,01/04/23 3:56 PM
CK-241388,HDMI - 06 Feet (2m),HDMI - 06 feet (2m),CHECKOUT-COMPLETED,01/05/23 8:3 AM,01/05/23 4:8 PM
CK-241388,TV Cart 009,"75"" TV Cart",CHECKOUT-COMPLETED,01/05/23 8:3 AM,01/05/23 4:8 PM
CK-241388,DELL65w-03,Power Supply - Windows Laptop,CHECKOUT-COMPLETED,01/05/23 8:3 AM,01/05/23 4:8 PM
CK-241391,MacBook 003,MAC Laptops,CHECKOUT-COMPLETED,01/04/23 1:0 PM,01/04/23 4:28 PM
CK-241391,USB Mouse,USB Mouse,CHECKOUT-COMPLETED,01/04/23 1:0 PM,01/04/23 4:28 PM
CK-241317,Tall Cart,Tall Carts,CHECKOUT-COMPLETED,01/04/23 1:41 PM,01/05/23 2:50 PM
CK-241317,OPC-01,Osmo Pocket Camera (OPC),CHECKOUT-COMPLETED,01/04/23 1:41 PM,01/05/23 2:50 PM
CK-241395,Shure 015,Shure - Classroom Mics,CHECKOUT-COMPLETED,01/09/23 3:42 PM,04/05/23 5:6 PM
CK-241397,D7200-28,Nikon D7200 & 35mm Lens,CHECKOUT-COMPLETED,01/05/23 12:39 PM,01/09/23 8:49 AM
CK-241398,WM Spare-2,WM - Sennheiser Wireless Lapel Mic,CHECKOUT-COMPLETED,01/06/23 1:3 PM,01/11/23 3:29 PM
CK-241398,WHM-01,WHM - Sennheiser Wireless Handheld Mic,CHECKOUT-COMPLETED,01/06/23 1:3 PM,01/11/23 3:29 PM
CK-241388,MPS-L1003-M0041,OLD Windows Laptops,CHECKOUT-COMPLETED,01/05/23 8:3 AM,01/05/23 4:8 PM
CK-241388,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,01/05/23 8:3 AM,01/05/23 4:8 PM
CK-241388,Blu-Ray Drive 02,Blu-Ray Drive,CHECKOUT-COMPLETED,01/05/23 8:3 AM,01/05/23 4:8 PM
CK-241399,HDMI Coupler,HDMI Coupler,CHECKOUT-COMPLETED,01/05/23 11:11 AM,01/06/23 1:3 PM
CK-241399,HDMI - 100ft,Production HDMI,CHECKOUT-COMPLETED,01/05/23 11:11 AM,01/11/23 3:26 PM
CK-241407,USB Audio Adapter,USB Audio Adapter (Interface),CHECKOUT-COMPLETED,01/04/23 3:8 PM,01/05/23 12:11 PM
